FG_Id,FG_SKU,FG_Type,CompanyId,CompanyName,RM_Id,RM_SKU,RM_Type,SupplierId,SupplierName,RM_Code,RM_hash,RM_ingredient
9,FG-iherb-698,finished-good,28,NOW Foods,507,RM-C28-hypromellose-155bba6b,raw-material,11,Colorcon,RM-C28,155bba6b,hypromellose
9,FG-iherb-698,finished-good,28,NOW Foods,508,RM-C28-magnesium-citrate-d364c220,raw-material,19,Jost Chemical,RM-C28,d364c220,magnesium citrate
9,FG-iherb-698,finished-good,28,NOW Foods,508,RM-C28-magnesium-citrate-d364c220,raw-material,28,PureBulk,RM-C28,d364c220,magnesium citrate
9,FG-iherb-698,finished-good,28,NOW Foods,510,RM-C28-silicon-dioxide-8891b60f,raw-material,5,Ashland,RM-C28,8891b60f,silicon dioxide
9,FG-iherb-698,finished-good,28,NOW Foods,510,RM-C28-silicon-dioxide-8891b60f,raw-material,11,Colorcon,RM-C28,8891b60f,silicon dioxide
10,FG-iherb-119107,finished-good,55,Trace,846,RM-C55-alfalfa-leaf-d50c2290,raw-material,4,American Botanicals,RM-C55,d50c2290,alfalfa leaf
10,FG-iherb-119107,finished-good,55,Trace,846,RM-C55-alfalfa-leaf-d50c2290,raw-material,23,Mueggenburg USA,RM-C55,d50c2290,alfalfa leaf
10,FG-iherb-119107,finished-good,55,Trace,847,RM-C55-boron-4ae66b5e,raw-material,19,Jost Chemical,RM-C55,4ae66b5e,boron
10,FG-iherb-119107,finished-good,55,Trace,847,RM-C55-boron-4ae66b5e,raw-material,27,Prinova USA,RM-C55,4ae66b5e,boron
10,FG-iherb-119107,finished-good,55,Trace,848,RM-C55-chloride-785dda86,raw-material,19,Jost Chemical,RM-C55,785dda86,chloride
10,FG-iherb-119107,finished-good,55,Trace,848,RM-C55-chloride-785dda86,raw-material,27,Prinova USA,RM-C55,785dda86,chloride
10,FG-iherb-119107,finished-good,55,Trace,849,RM-C55-concentrace-trace-minerals-d946a4e9,raw-material,37,Trace Minerals,RM-C55,d946a4e9,concentrace trace minerals
10,FG-iherb-119107,finished-good,55,Trace,850,RM-C55-croscarmellose-sodium-f806a3ba,raw-material,5,Ashland,RM-C55,f806a3ba,croscarmellose sodium
10,FG-iherb-119107,finished-good,55,Trace,850,RM-C55-croscarmellose-sodium-f806a3ba,raw-material,11,Colorcon,RM-C55,f806a3ba,croscarmellose sodium
10,FG-iherb-119107,finished-good,55,Trace,851,RM-C55-hydroxypropyl-methyl-cellulose-d319fb46,raw-material,5,Ashland,RM-C55,d319fb46,hydroxypropyl methyl cellulose
10,FG-iherb-119107,finished-good,55,Trace,851,RM-C55-hydroxypropyl-methyl-cellulose-d319fb46,raw-material,11,Colorcon,RM-C55,d319fb46,hydroxypropyl methyl cellulose
10,FG-iherb-119107,finished-good,55,Trace,852,RM-C55-iron-glycinate-6ef778b3,raw-material,6,Balchem,RM-C55,6ef778b3,iron glycinate
10,FG-iherb-119107,finished-good,55,Trace,852,RM-C55-iron-glycinate-6ef778b3,raw-material,28,PureBulk,RM-C55,6ef778b3,iron glycinate
10,FG-iherb-119107,finished-good,55,Trace,853,RM-C55-kelp-extract-c17e558c,raw-material,4,American Botanicals,RM-C55,c17e558c,kelp extract
10,FG-iherb-119107,finished-good,55,Trace,853,RM-C55-kelp-extract-c17e558c,raw-material,23,Mueggenburg USA,RM-C55,c17e558c,kelp extract
10,FG-iherb-119107,finished-good,55,Trace,854,RM-C55-magnesium-719304ad,raw-material,19,Jost Chemical,RM-C55,719304ad,magnesium
10,FG-iherb-119107,finished-good,55,Trace,854,RM-C55-magnesium-719304ad,raw-material,27,Prinova USA,RM-C55,719304ad,magnesium
10,FG-iherb-119107,finished-good,55,Trace,855,RM-C55-magnesium-stearate-475309ec,raw-material,5,Ashland,RM-C55,475309ec,magnesium stearate
10,FG-iherb-119107,finished-good,55,Trace,855,RM-C55-magnesium-stearate-475309ec,raw-material,11,Colorcon,RM-C55,475309ec,magnesium stearate
10,FG-iherb-119107,finished-good,55,Trace,856,RM-C55-microcrystalline-cellulose-6b9cdf39,raw-material,5,Ashland,RM-C55,6b9cdf39,microcrystalline cellulose
10,FG-iherb-119107,finished-good,55,Trace,856,RM-C55-microcrystalline-cellulose-6b9cdf39,raw-material,11,Colorcon,RM-C55,6b9cdf39,microcrystalline cellulose
10,FG-iherb-119107,finished-good,55,Trace,857,RM-C55-potassium-aaed46d8,raw-material,19,Jost Chemical,RM-C55,aaed46d8,potassium
10,FG-iherb-119107,finished-good,55,Trace,857,RM-C55-potassium-aaed46d8,raw-material,27,Prinova USA,RM-C55,aaed46d8,potassium
10,FG-iherb-119107,finished-good,55,Trace,858,RM-C55-sodium-613e8388,raw-material,19,Jost Chemical,RM-C55,613e8388,sodium
10,FG-iherb-119107,finished-good,55,Trace,858,RM-C55-sodium-613e8388,raw-material,27,Prinova USA,RM-C55,613e8388,sodium
10,FG-iherb-119107,finished-good,55,Trace,859,RM-C55-stearic-acid-3a1ca9f9,raw-material,5,Ashland,RM-C55,3a1ca9f9,stearic acid
10,FG-iherb-119107,finished-good,55,Trace,859,RM-C55-stearic-acid-3a1ca9f9,raw-material,11,Colorcon,RM-C55,3a1ca9f9,stearic acid
10,FG-iherb-119107,finished-good,55,Trace,860,RM-C55-sulfate-92639eea,raw-material,19,Jost Chemical,RM-C55,92639eea,sulfate
10,FG-iherb-119107,finished-good,55,Trace,860,RM-C55-sulfate-92639eea,raw-material,27,Prinova USA,RM-C55,92639eea,sulfate
10,FG-iherb-119107,finished-good,55,Trace,861,RM-C55-taurine-e1cf4b6c,raw-material,7,BulkSupplements,RM-C55,e1cf4b6c,taurine
10,FG-iherb-119107,finished-good,55,Trace,861,RM-C55-taurine-e1cf4b6c,raw-material,28,PureBulk,RM-C55,e1cf4b6c,taurine
10,FG-iherb-119107,finished-good,55,Trace,862,RM-C55-vitamin-b6-pyridoxal-5-phosphate-5af7c48a,raw-material,27,Prinova USA,RM-C55,5af7c48a,vitamin b6 pyridoxal 5 phosphate
10,FG-iherb-119107,finished-good,55,Trace,862,RM-C55-vitamin-b6-pyridoxal-5-phosphate-5af7c48a,raw-material,28,PureBulk,RM-C55,5af7c48a,vitamin b6 pyridoxal 5 phosphate
11,FG-iherb-2582,finished-good,29,Natural Factors,514,RM-C29-dibasic-calcium-phosphate-dihydrate-ef3ab6b0,raw-material,19,Jost Chemical,RM-C29,ef3ab6b0,dibasic calcium phosphate dihydrate
11,FG-iherb-2582,finished-good,29,Natural Factors,514,RM-C29-dibasic-calcium-phosphate-dihydrate-ef3ab6b0,raw-material,27,Prinova USA,RM-C29,ef3ab6b0,dibasic calcium phosphate dihydrate
11,FG-iherb-2582,finished-good,29,Natural Factors,515,RM-C29-magnesium-stearate-589caed7,raw-material,5,Ashland,RM-C29,589caed7,magnesium stearate
11,FG-iherb-2582,finished-good,29,Natural Factors,515,RM-C29-magnesium-stearate-589caed7,raw-material,11,Colorcon,RM-C29,589caed7,magnesium stearate
11,FG-iherb-2582,finished-good,29,Natural Factors,516,RM-C29-microcrystalline-cellulose-734eb550,raw-material,5,Ashland,RM-C29,734eb550,microcrystalline cellulose
11,FG-iherb-2582,finished-good,29,Natural Factors,516,RM-C29-microcrystalline-cellulose-734eb550,raw-material,11,Colorcon,RM-C29,734eb550,microcrystalline cellulose
11,FG-iherb-2582,finished-good,29,Natural Factors,517,RM-C29-vitamin-d3-cholecalciferol-aedcde8b,raw-material,27,Prinova USA,RM-C29,aedcde8b,vitamin d3 cholecalciferol
11,FG-iherb-2582,finished-good,29,Natural Factors,517,RM-C29-vitamin-d3-cholecalciferol-aedcde8b,raw-material,28,PureBulk,RM-C29,aedcde8b,vitamin d3 cholecalciferol
12,FG-iherb-12222,finished-good,8,Biochem,229,RM-C8-cocoa-processed-with-alkali-bf29b228,raw-material,18,Ingredion,RM-C8,bf29b228,cocoa processed with alkali
12,FG-iherb-12222,finished-good,8,Biochem,230,RM-C8-natural-french-vanilla-flavor-440891d7,raw-material,15,Gold Coast Ingredients,RM-C8,440891d7,natural french vanilla flavor
12,FG-iherb-12222,finished-good,8,Biochem,230,RM-C8-natural-french-vanilla-flavor-440891d7,raw-material,39,Virginia Dare,RM-C8,440891d7,natural french vanilla flavor
12,FG-iherb-12222,finished-good,8,Biochem,231,RM-C8-organic-cane-sugar-a6aae34c,raw-material,18,Ingredion,RM-C8,a6aae34c,organic cane sugar
12,FG-iherb-12222,finished-good,8,Biochem,231,RM-C8-organic-cane-sugar-a6aae34c,raw-material,27,Prinova USA,RM-C8,a6aae34c,organic cane sugar
12,FG-iherb-12222,finished-good,8,Biochem,232,RM-C8-sunflower-lecithin-f6a00a49,raw-material,1,ADM,RM-C8,f6a00a49,sunflower lecithin
12,FG-iherb-12222,finished-good,8,Biochem,232,RM-C8-sunflower-lecithin-f6a00a49,raw-material,10,Cargill,RM-C8,f6a00a49,sunflower lecithin
12,FG-iherb-12222,finished-good,8,Biochem,233,RM-C8-whey-protein-isolate-057891ce,raw-material,3,Actus Nutrition,RM-C8,057891ce,whey protein isolate
12,FG-iherb-12222,finished-good,8,Biochem,233,RM-C8-whey-protein-isolate-057891ce,raw-material,27,Prinova USA,RM-C8,057891ce,whey protein isolate
12,FG-iherb-12222,finished-good,8,Biochem,234,RM-C8-xanthan-gum-e13cc7cd,raw-material,18,Ingredion,RM-C8,e13cc7cd,xanthan gum
13,FG-iherb-cen-27493,finished-good,1,21st Century,150,RM-C1-calcium-citrate-05c28cc3,raw-material,19,Jost Chemical,RM-C1,05c28cc3,calcium citrate
13,FG-iherb-cen-27493,finished-good,1,21st Century,150,RM-C1-calcium-citrate-05c28cc3,raw-material,28,PureBulk,RM-C1,05c28cc3,calcium citrate
13,FG-iherb-cen-27493,finished-good,1,21st Century,151,RM-C1-cellulose-594d4ce6,raw-material,5,Ashland,RM-C1,594d4ce6,cellulose
13,FG-iherb-cen-27493,finished-good,1,21st Century,151,RM-C1-cellulose-594d4ce6,raw-material,11,Colorcon,RM-C1,594d4ce6,cellulose
13,FG-iherb-cen-27493,finished-good,1,21st Century,152,RM-C1-croscarmellose-sodium-ba050b0c,raw-material,5,Ashland,RM-C1,ba050b0c,croscarmellose sodium
13,FG-iherb-cen-27493,finished-good,1,21st Century,152,RM-C1-croscarmellose-sodium-ba050b0c,raw-material,11,Colorcon,RM-C1,ba050b0c,croscarmellose sodium
13,FG-iherb-cen-27493,finished-good,1,21st Century,153,RM-C1-magnesium-silicate-6045d1ce,raw-material,5,Ashland,RM-C1,6045d1ce,magnesium silicate
13,FG-iherb-cen-27493,finished-good,1,21st Century,153,RM-C1-magnesium-silicate-6045d1ce,raw-material,11,Colorcon,RM-C1,6045d1ce,magnesium silicate
13,FG-iherb-cen-27493,finished-good,1,21st Century,154,RM-C1-magnesium-stearate-fdedf242,raw-material,5,Ashland,RM-C1,fdedf242,magnesium stearate
13,FG-iherb-cen-27493,finished-good,1,21st Century,154,RM-C1-magnesium-stearate-fdedf242,raw-material,11,Colorcon,RM-C1,fdedf242,magnesium stearate
13,FG-iherb-cen-27493,finished-good,1,21st Century,155,RM-C1-polyethylene-glycol-53cc28ba,raw-material,33,Spectrum Chemical,RM-C1,53cc28ba,polyethylene glycol
13,FG-iherb-cen-27493,finished-good,1,21st Century,155,RM-C1-polyethylene-glycol-53cc28ba,raw-material,38,Univar Solutions,RM-C1,53cc28ba,polyethylene glycol
13,FG-iherb-cen-27493,finished-good,1,21st Century,156,RM-C1-polyvinyl-alcohol-ebfeea56,raw-material,5,Ashland,RM-C1,ebfeea56,polyvinyl alcohol
13,FG-iherb-cen-27493,finished-good,1,21st Century,156,RM-C1-polyvinyl-alcohol-ebfeea56,raw-material,11,Colorcon,RM-C1,ebfeea56,polyvinyl alcohol
13,FG-iherb-cen-27493,finished-good,1,21st Century,157,RM-C1-stearic-acid-9a014700,raw-material,5,Ashland,RM-C1,9a014700,stearic acid
13,FG-iherb-cen-27493,finished-good,1,21st Century,157,RM-C1-stearic-acid-9a014700,raw-material,11,Colorcon,RM-C1,9a014700,stearic acid
13,FG-iherb-cen-27493,finished-good,1,21st Century,158,RM-C1-titanium-dioxide-e460a12c,raw-material,5,Ashland,RM-C1,e460a12c,titanium dioxide
13,FG-iherb-cen-27493,finished-good,1,21st Century,158,RM-C1-titanium-dioxide-e460a12c,raw-material,11,Colorcon,RM-C1,e460a12c,titanium dioxide
13,FG-iherb-cen-27493,finished-good,1,21st Century,159,RM-C1-vitamin-d3-cholecalciferol-67efce0f,raw-material,27,Prinova USA,RM-C1,67efce0f,vitamin d3 cholecalciferol
13,FG-iherb-cen-27493,finished-good,1,21st Century,159,RM-C1-vitamin-d3-cholecalciferol-67efce0f,raw-material,28,PureBulk,RM-C1,67efce0f,vitamin d3 cholecalciferol
14,FG-thrive-market-671635734464,finished-good,60,Wellmade,961,RM-C60-magnesium-glycinate-37b966a0,raw-material,6,Balchem,RM-C60,37b966a0,magnesium glycinate
14,FG-thrive-market-671635734464,finished-good,60,Wellmade,961,RM-C60-magnesium-glycinate-37b966a0,raw-material,28,PureBulk,RM-C60,37b966a0,magnesium glycinate
14,FG-thrive-market-671635734464,finished-good,60,Wellmade,965,RM-C60-vegan-capsule-hypromellose-e7b625d7,raw-material,9,Capsuline,RM-C60,e7b625d7,vegan capsule hypromellose
14,FG-thrive-market-671635734464,finished-good,60,Wellmade,965,RM-C60-vegan-capsule-hypromellose-e7b625d7,raw-material,11,Colorcon,RM-C60,e7b625d7,vegan capsule hypromellose
15,FG-thrive-market-thrive-market-organic-whey-protein-vanilla,finished-good,54,Thrive Market,844,RM-C54-natural-vanilla-flavor-a683c377,raw-material,15,Gold Coast Ingredients,RM-C54,a683c377,natural vanilla flavor
15,FG-thrive-market-thrive-market-organic-whey-protein-vanilla,finished-good,54,Thrive Market,844,RM-C54-natural-vanilla-flavor-a683c377,raw-material,39,Virginia Dare,RM-C54,a683c377,natural vanilla flavor
15,FG-thrive-market-thrive-market-organic-whey-protein-vanilla,finished-good,54,Thrive Market,845,RM-C54-organic-whey-protein-37daa164,raw-material,27,Prinova USA,RM-C54,37daa164,organic whey protein
15,FG-thrive-market-thrive-market-organic-whey-protein-vanilla,finished-good,54,Thrive Market,845,RM-C54-organic-whey-protein-37daa164,raw-material,28,PureBulk,RM-C54,37daa164,organic whey protein
16,FG-thrive-market-cure-hydration-electrolyte-drink-mix-jar-berry-pomegranate,finished-good,15,Cure Hydration,317,RM-C15-beet-powder-584aabff,raw-material,4,American Botanicals,RM-C15,584aabff,beet powder
16,FG-thrive-market-cure-hydration-electrolyte-drink-mix-jar-berry-pomegranate,finished-good,15,Cure Hydration,317,RM-C15-beet-powder-584aabff,raw-material,23,Mueggenburg USA,RM-C15,584aabff,beet powder
16,FG-thrive-market-cure-hydration-electrolyte-drink-mix-jar-berry-pomegranate,finished-good,15,Cure Hydration,318,RM-C15-coconut-water-powder-ed983a65,raw-material,2,AIDP,RM-C15,ed983a65,coconut water powder
16,FG-thrive-market-cure-hydration-electrolyte-drink-mix-jar-berry-pomegranate,finished-good,15,Cure Hydration,318,RM-C15-coconut-water-powder-ed983a65,raw-material,4,American Botanicals,RM-C15,ed983a65,coconut water powder
16,FG-thrive-market-cure-hydration-electrolyte-drink-mix-jar-berry-pomegranate,finished-good,15,Cure Hydration,319,RM-C15-lemon-juice-powder-0952a268,raw-material,2,AIDP,RM-C15,0952a268,lemon juice powder
16,FG-thrive-market-cure-hydration-electrolyte-drink-mix-jar-berry-pomegranate,finished-good,15,Cure Hydration,319,RM-C15-lemon-juice-powder-0952a268,raw-material,4,American Botanicals,RM-C15,0952a268,lemon juice powder
16,FG-thrive-market-cure-hydration-electrolyte-drink-mix-jar-berry-pomegranate,finished-good,15,Cure Hydration,320,RM-C15-monk-fruit-extract-3b75b354,raw-material,10,Cargill,RM-C15,3b75b354,monk fruit extract
16,FG-thrive-market-cure-hydration-electrolyte-drink-mix-jar-berry-pomegranate,finished-good,15,Cure Hydration,320,RM-C15-monk-fruit-extract-3b75b354,raw-material,27,Prinova USA,RM-C15,3b75b354,monk fruit extract
16,FG-thrive-market-cure-hydration-electrolyte-drink-mix-jar-berry-pomegranate,finished-good,15,Cure Hydration,321,RM-C15-non-gmo-citric-acid-7638d213,raw-material,18,Ingredion,RM-C15,7638d213,non gmo citric acid
16,FG-thrive-market-cure-hydration-electrolyte-drink-mix-jar-berry-pomegranate,finished-good,15,Cure Hydration,321,RM-C15-non-gmo-citric-acid-7638d213,raw-material,27,Prinova USA,RM-C15,7638d213,non gmo citric acid
16,FG-thrive-market-cure-hydration-electrolyte-drink-mix-jar-berry-pomegranate,finished-good,15,Cure Hydration,322,RM-C15-organic-flavor-1c1273ac,raw-material,15,Gold Coast Ingredients,RM-C15,1c1273ac,organic flavor
16,FG-thrive-market-cure-hydration-electrolyte-drink-mix-jar-berry-pomegranate,finished-good,15,Cure Hydration,324,RM-C15-organic-pomegranate-juice-powder-b89704e5,raw-material,4,American Botanicals,RM-C15,b89704e5,organic pomegranate juice powder
16,FG-thrive-market-cure-hydration-electrolyte-drink-mix-jar-berry-pomegranate,finished-good,15,Cure Hydration,324,RM-C15-organic-pomegranate-juice-powder-b89704e5,raw-material,23,Mueggenburg USA,RM-C15,b89704e5,organic pomegranate juice powder
16,FG-thrive-market-cure-hydration-electrolyte-drink-mix-jar-berry-pomegranate,finished-good,15,Cure Hydration,325,RM-C15-organic-stevia-extract-f10816df,raw-material,29,Sawgrass Nutra Labs,RM-C15,f10816df,organic stevia extract
16,FG-thrive-market-cure-hydration-electrolyte-drink-mix-jar-berry-pomegranate,finished-good,15,Cure Hydration,327,RM-C15-pink-himalayan-salt-7f2aeceb,raw-material,19,Jost Chemical,RM-C15,7f2aeceb,pink himalayan salt
16,FG-thrive-market-cure-hydration-electrolyte-drink-mix-jar-berry-pomegranate,finished-good,15,Cure Hydration,327,RM-C15-pink-himalayan-salt-7f2aeceb,raw-material,28,PureBulk,RM-C15,7f2aeceb,pink himalayan salt
16,FG-thrive-market-cure-hydration-electrolyte-drink-mix-jar-berry-pomegranate,finished-good,15,Cure Hydration,328,RM-C15-sodium-citrate-2bb2e71f,raw-material,19,Jost Chemical,RM-C15,2bb2e71f,sodium citrate
16,FG-thrive-market-cure-hydration-electrolyte-drink-mix-jar-berry-pomegranate,finished-good,15,Cure Hydration,328,RM-C15-sodium-citrate-2bb2e71f,raw-material,28,PureBulk,RM-C15,2bb2e71f,sodium citrate
17,FG-thrive-market-thorne-vitamin-d-5-000,finished-good,53,Thorne,838,RM-C53-hypromellose-62e46f08,raw-material,9,Capsuline,RM-C53,62e46f08,hypromellose
17,FG-thrive-market-thorne-vitamin-d-5-000,finished-good,53,Thorne,838,RM-C53-hypromellose-62e46f08,raw-material,11,Colorcon,RM-C53,62e46f08,hypromellose
17,FG-thrive-market-thorne-vitamin-d-5-000,finished-good,53,Thorne,839,RM-C53-leucine-d14d0c88,raw-material,7,BulkSupplements,RM-C53,d14d0c88,leucine
17,FG-thrive-market-thorne-vitamin-d-5-000,finished-good,53,Thorne,839,RM-C53-leucine-d14d0c88,raw-material,28,PureBulk,RM-C53,d14d0c88,leucine
17,FG-thrive-market-thorne-vitamin-d-5-000,finished-good,53,Thorne,840,RM-C53-microcrystalline-cellulose-50860e67,raw-material,5,Ashland,RM-C53,50860e67,microcrystalline cellulose
17,FG-thrive-market-thorne-vitamin-d-5-000,finished-good,53,Thorne,840,RM-C53-microcrystalline-cellulose-50860e67,raw-material,11,Colorcon,RM-C53,50860e67,microcrystalline cellulose
17,FG-thrive-market-thorne-vitamin-d-5-000,finished-good,53,Thorne,841,RM-C53-silicon-dioxide-e129db18,raw-material,5,Ashland,RM-C53,e129db18,silicon dioxide
17,FG-thrive-market-thorne-vitamin-d-5-000,finished-good,53,Thorne,841,RM-C53-silicon-dioxide-e129db18,raw-material,11,Colorcon,RM-C53,e129db18,silicon dioxide
17,FG-thrive-market-thorne-vitamin-d-5-000,finished-good,53,Thorne,842,RM-C53-vitamin-d3-cholecalciferol-d3043492,raw-material,27,Prinova USA,RM-C53,d3043492,vitamin d3 cholecalciferol
17,FG-thrive-market-thorne-vitamin-d-5-000,finished-good,53,Thorne,842,RM-C53-vitamin-d3-cholecalciferol-d3043492,raw-material,28,PureBulk,RM-C53,d3043492,vitamin d3 cholecalciferol
17,FG-thrive-market-thorne-vitamin-d-5-000,finished-good,53,Thorne,843,RM-C53-vitamin-e-d-alpha-tocopheryl-95f6e23c,raw-material,27,Prinova USA,RM-C53,95f6e23c,vitamin e d alpha tocopheryl
17,FG-thrive-market-thorne-vitamin-d-5-000,finished-good,53,Thorne,843,RM-C53-vitamin-e-d-alpha-tocopheryl-95f6e23c,raw-material,28,PureBulk,RM-C53,95f6e23c,vitamin e d alpha tocopheryl
18,FG-thrive-market-jarrow-formulas-vitamin-d3-supplement,finished-good,24,Jarrow Formulas,452,RM-C24-glycerin-6cb5343a,raw-material,18,Ingredion,RM-C24,6cb5343a,glycerin
18,FG-thrive-market-jarrow-formulas-vitamin-d3-supplement,finished-good,24,Jarrow Formulas,453,RM-C24-olive-oil-1c285951,raw-material,1,ADM,RM-C24,1c285951,olive oil
18,FG-thrive-market-jarrow-formulas-vitamin-d3-supplement,finished-good,24,Jarrow Formulas,453,RM-C24-olive-oil-1c285951,raw-material,10,Cargill,RM-C24,1c285951,olive oil
18,FG-thrive-market-jarrow-formulas-vitamin-d3-supplement,finished-good,24,Jarrow Formulas,454,RM-C24-softgel-bovine-gelatin-81674934,raw-material,9,Capsuline,RM-C24,81674934,softgel bovine gelatin
18,FG-thrive-market-jarrow-formulas-vitamin-d3-supplement,finished-good,24,Jarrow Formulas,454,RM-C24-softgel-bovine-gelatin-81674934,raw-material,13,Darling Ingredients / Rousselot,RM-C24,81674934,softgel bovine gelatin
18,FG-thrive-market-jarrow-formulas-vitamin-d3-supplement,finished-good,24,Jarrow Formulas,455,RM-C24-vitamin-d3-cholecalciferol-0949dd9f,raw-material,27,Prinova USA,RM-C24,0949dd9f,vitamin d3 cholecalciferol
18,FG-thrive-market-jarrow-formulas-vitamin-d3-supplement,finished-good,24,Jarrow Formulas,455,RM-C24-vitamin-d3-cholecalciferol-0949dd9f,raw-material,28,PureBulk,RM-C24,0949dd9f,vitamin d3 cholecalciferol
19,FG-thrive-market-6009804424153,finished-good,45,SALTWTR,749,RM-C45-kalahari-desert-salt-bda53857,raw-material,19,Jost Chemical,RM-C45,bda53857,kalahari desert salt
19,FG-thrive-market-6009804424153,finished-good,45,SALTWTR,749,RM-C45-kalahari-desert-salt-bda53857,raw-material,28,PureBulk,RM-C45,bda53857,kalahari desert salt
19,FG-thrive-market-6009804424153,finished-good,45,SALTWTR,750,RM-C45-natural-peach-flavor-ad37c12c,raw-material,15,Gold Coast Ingredients,RM-C45,ad37c12c,natural peach flavor
19,FG-thrive-market-6009804424153,finished-good,45,SALTWTR,751,RM-C45-prebiotic-fiber-19375eea,raw-material,24,Nutra Blend,RM-C45,19375eea,prebiotic fiber
19,FG-thrive-market-6009804424153,finished-good,45,SALTWTR,751,RM-C45-prebiotic-fiber-19375eea,raw-material,27,Prinova USA,RM-C45,19375eea,prebiotic fiber
19,FG-thrive-market-6009804424153,finished-good,45,SALTWTR,752,RM-C45-probiotic-cultures-288f2f30,raw-material,12,Custom Probiotics,RM-C45,288f2f30,probiotic cultures
19,FG-thrive-market-6009804424153,finished-good,45,SALTWTR,752,RM-C45-probiotic-cultures-288f2f30,raw-material,32,Specialty Enzymes & Probiotics,RM-C45,288f2f30,probiotic cultures
20,FG-thrive-market-new-chapter-every-womans-one-daily-multivitamin-40-plus,finished-good,33,New Chapter,580,RM-C33-biotin-dd51a7e1,raw-material,27,Prinova USA,RM-C33,dd51a7e1,biotin
20,FG-thrive-market-new-chapter-every-womans-one-daily-multivitamin-40-plus,finished-good,33,New Chapter,580,RM-C33-biotin-dd51a7e1,raw-material,28,PureBulk,RM-C33,dd51a7e1,biotin
20,FG-thrive-market-new-chapter-every-womans-one-daily-multivitamin-40-plus,finished-good,33,New Chapter,582,RM-C33-ferment-media-c911f8c0,raw-material,24,Nutra Blend,RM-C33,c911f8c0,ferment media
